,DateTime,CO_ppm,OZONO_ppb,NO_ppb,NO2_ppb,NOX_ppb,Vel_Viento_ms,Dir_Viento_Grados,Temperatura_C,HR
8318,13,0.19569,15.746,2.036,5.48,7.517,2.5,127.0,21.2,40.51
8319,13,0.18873,15.988,2.22,5.958,8.178,2.4,129.0,21.6,36.83
8320,13,0.23829,14.441,2.182,7.591,9.773,2.3,125.0,19.0,44.96
8321,13,0.30707,12.285,2.574,9.3,11.874,2.4,128.0,17.0,53.16
8322,13,0.33311,9.435,2.077,11.049,13.126,0.9,123.0,15.2,58.66
8323,13,0.23317,13.016,1.465,8.367,9.832,1.6,105.0,15.1,57.6
8324,13,0.34692,3.925,4.095,12.682,16.776,0.5,256.0,12.4,68.05
8325,13,0.24816,10.633,2.669,9.154,11.824,1.1,157.0,12.8,65.19
8326,13,0.40872,1.634,7.944,13.214,21.157,1.7,21.0,11.3,70.91
8327,13,0.35022,2.758,7.308,13.758,21.066,1.5,62.0,12.8,63.94
8328,14,0.27836,2.384,5.181,11.644,16.825,0.1,308.0,11.6,69.51
8329,14,0.27065,1.511,5.324,10.671,15.996,0.4,17.0,9.6,80.47
8330,14,0.25911,1.708,5.491,10.022,15.513,0.5,348.0,8.4,81.55
8331,14,0.26089,1.37,5.327,9.772,15.099,0.2,237.0,7.8,83.05
8332,14,0.282,1.952,8.678,9.77,18.448,0.7,290.0,8.1,81.33
8333,14,0.37457,1.419,20.678,12.522,33.2,0.5,308.0,8.4,75.14
8334,14,0.75816,1.31,48.491,13.432,61.923,0.4,334.0,8.7,73.99
8335,14,0.92529,1.76,52.131,17.73,69.862,1.3,1.0,14.3,54.1
8336,14,0.82737,3.794,37.112,16.739,53.85,1.3,12.0,17.6,39.5
8337,14,0.80969,7.582,27.372,18.425,45.797,0.9,16.0,21.5,27.92
8338,14,0.41756,14.414,10.199,11.697,21.896,2.3,111.0,21.3,27.27
8339,14,0.19754,16.111,2.761,6.644,9.405,2.2,156.0,22.5,26.65
8340,14,0.16314,16.223,1.872,5.829,7.701,1.9,125.0,21.4,31.03
8341,14,0.17851,14.469,2.217,6.586,8.803,1.8,75.0,22.8,30.07
8342,14,0.1526,13.694,2.035,6.293,8.328,1.6,24.0,25.7,25.88
8343,14,0.18466,12.494,3.826,8.138,11.964,2.8,11.0,23.4,31.75
8344,14,0.29712,15.488,5.262,11.729,16.99,3.5,301.0,22.0,47.85
8345,14,0.3871,14.099,4.627,14.854,19.481,3.7,287.0,18.1,63.19
8346,14,0.36932,11.672,3.633,14.583,18.217,3.1,298.0,15.7,70.52
8347,14,0.39763,6.809,4.203,15.587,19.79,2.2,294.0,14.9,74.3
8348,14,0.41399,6.27,4.879,15.732,20.611,2.3,307.0,14.7,74.0
8349,14,0.40373,4.245,5.574,14.9,20.475,1.6,299.0,14.2,76.76
8350,14,0.42373,2.828,5.828,15.438,21.266,0.7,305.0,14.0,77.52
8351,14,0.44741,1.757,7.005,15.602,22.607,1.0,299.0,13.5,78.36
8352,15,0.26044,6.889,4.112,9.358,13.469,1.0,77.0,12.1,80.02
8353,15,0.22308,5.086,3.834,8.675,12.508,0.6,309.0,11.3,82.51
8354,15,0.19817,4.398,3.002,8.44,11.442,0.1,353.0,11.1,84.54
8355,15,0.18852,3.014,3.123,8.957,12.081,0.3,269.0,10.8,85.13
8356,15,0.25563,1.241,5.562,10.229,15.791,0.2,27.0,10.8,85.97
8357,15,0.26147,1.141,5.806,11.029,16.835,0.6,45.0,10.4,85.92
8358,15,0.43134,1.213,19.278,11.816,31.094,0.5,17.0,11.8,84.47
8359,15,0.60039,1.037,29.722,15.114,44.835,0.9,339.0,14.5,77.67
8360,15,0.77955,3.652,30.084,21.325,51.41,0.9,19.0,18.9,57.31
8361,15,0.74772,7.304,21.837,18.441,40.278,1.3,9.0,21.5,45.9
8362,15,0.61779,10.503,16.018,17.068,33.086,2.1,289.0,22.1,45.3
8363,15,0.48465,14.868,10.793,15.592,26.384,2.7,289.0,21.5,46.04
8364,15,0.41584,18.201,7.922,15.11,23.031,3.5,300.0,21.9,49.67
8365,15,0.37335,18.097,5.793,15.222,21.015,4.0,291.0,20.5,54.26
8366,15,0.32959,16.049,4.724,14.72,19.444,3.6,299.0,18.9,58.96
8367,15,0.29739,15.74,4.549,13.967,18.516,3.3,291.0,19.0,57.59
8368,15,0.34483,14.125,5.496,15.523,21.019,3.1,294.0,19.2,57.21
8369,15,0.43187,10.184,5.939,18.366,24.305,3.1,302.0,16.5,65.51
8370,15,0.46454,5.229,6.373,18.16,24.534,2.6,324.0,14.6,72.18
8371,15,0.35156,6.706,4.749,13.889,18.638,0.2,230.0,12.5,72.61
8372,15,0.5265,1.899,10.746,15.485,26.232,0.6,260.0,11.2,79.54
8373,15,0.99232,0.949,29.792,16.837,46.629,0.4,23.0,11.5,82.9
8374,15,1.08575,0.867,35.477,18.182,53.66,0.5,358.0,10.5,80.37
8375,15,1.21717,0.912,46.367,16.537,62.904,0.3,355.0,9.8,82.26
8376,16,1.18701,0.92,54.599,14.199,68.799,0.5,350.0,10.4,85.01
8377,16,1.23529,1.174,62.6,11.957,74.557,0.3,293.0,10.3,85.57
8378,16,1.36616,0.923,71.425,12.913,84.338,0.2,329.0,10.1,85.7
8379,16,1.20463,0.614,67.157,11.022,78.178,0.4,281.0,9.5,85.94
8380,16,1.03937,0.777,58.158,9.514,67.672,0.2,251.0,8.8,86.99
8381,16,1.06043,0.902,56.918,8.876,65.794,0.5,19.0,8.4,87.5
8382,16,1.13322,0.849,66.329,9.718,76.047,0.1,18.0,9.7,87.6
8383,16,1.20084,1.337,68.039,19.702,87.741,0.6,19.0,14.6,82.3
8384,16,1.00324,4.091,45.124,29.65,74.774,2.0,26.0,19.7,53.19
8385,16,0.3079,14.104,10.002,8.971,18.973,1.6,149.0,20.7,37.15
8386,16,0.16703,15.615,3.506,7.036,10.542,2.8,102.0,21.6,34.39
8387,16,0.11158,16.151,1.654,5.72,7.374,2.2,150.0,22.2,35.43
8388,16,0.10267,15.377,1.365,4.995,6.36,2.2,140.0,21.7,38.8
8389,16,0.15162,14.139,1.721,5.565,7.285,1.7,138.0,20.7,43.66
8390,16,0.15043,12.871,2.021,5.791,7.812,1.7,135.0,20.7,43.9
8391,16,0.15154,12.057,2.248,6.04,8.287,1.4,137.0,20.6,45.19
8392,16,0.1859,9.475,3.258,7.586,10.844,0.5,121.0,20.7,44.17
8393,16,0.1845,10.068,2.969,7.554,10.523,1.8,177.0,18.3,50.43
8394,16,0.23924,7.329,2.665,9.604,12.269,1.5,158.0,15.9,58.43
8395,16,0.28279,4.974,4.423,11.181,15.604,0.9,155.0,14.5,63.25
8396,16,0.41258,1.119,11.564,12.838,24.401,0.2,310.0,11.7,74.09
8397,16,0.59243,1.816,20.164,14.36,34.524,0.8,91.0,12.0,75.32
8398,16,0.24354,6.864,6.065,9.513,15.579,1.2,138.0,14.3,61.06
8399,16,0.24972,4.219,6.074,10.197,16.271,1.3,69.0,13.8,67.23
8400,17,0.24952,1.573,6.656,11.487,18.143,0.9,41.0,13.1,72.62
8401,17,0.23445,1.5,7.938,9.84,17.778,1.0,352.0,12.2,74.45
8402,17,0.25128,1.135,8.561,9.923,18.484,0.2,310.0,10.9,78.5
8403,17,0.26724,0.944,11.167,9.461,20.628,0.4,340.0,10.2,83.12
8404,17,0.3416,0.942,16.195,9.551,25.745,0.6,341.0,10.4,83.23
8405,17,0.29576,2.725,11.626,9.843,21.469,1.3,88.0,11.1,80.25
8406,17,0.22658,6.03,5.995,10.324,16.319,2.1,89.0,13.3,67.98
8407,17,0.20436,5.595,5.396,8.614,14.01,1.8,54.0,16.3,60.46
8408,17,0.18413,5.83,5.305,8.299,13.604,1.7,29.0,16.8,60.19
8409,17,0.18198,6.273,5.598,8.225,13.824,1.0,346.0,18.5,54.65
8410,17,0.13318,12.149,3.151,5.945,9.096,1.6,116.0,20.4,45.23
8411,17,0.12522,12.585,1.714,4.836,6.55,2.3,127.0,18.0,54.2
8412,17,0.11676,12.432,1.782,5.079,6.861,1.6,166.0,20.3,47.47
8413,17,0.1392,11.943,1.834,5.274,7.108,1.7,128.0,18.7,53.97
8414,17,0.14158,12.575,2.087,5.106,7.193,1.5,136.0,19.0,54.36
8415,17,0.10216,14.021,1.564,4.507,6.071,2.4,112.0,19.3,47.58
8416,17,0.11373,13.704,1.339,4.832,6.172,2.4,104.0,17.8,51.84
8417,17,0.13492,11.227,1.376,6.005,7.381,1.3,154.0,15.8,57.98
8418,17,0.13826,12.464,1.322,6.7,8.022,2.1,151.0,14.5,60.0
8419,17,0.12567,11.585,0.986,6.313,7.299,1.0,153.0,14.2,61.95
8420,17,0.14055,10.248,1.542,7.279,8.821,0.8,148.0,13.2,68.44
8421,17,0.14001,13.175,1.613,8.483,10.096,0.7,148.0,13.5,62.61
8422,17,0.09575,17.181,0.811,5.975,6.786,2.2,130.0,13.6,61.69
8423,17,0.07795,16.597,0.625,5.173,5.798,1.9,114.0,13.6,63.12
8424,18,0.07827,10.376,1.362,7.012,8.374,0.7,90.0,12.9,67.61
8425,18,0.07707,8.78,1.919,6.676,8.595,0.6,69.0,11.9,72.61
8426,18,0.09602,4.563,3.213,8.23,11.443,1.1,358.0,11.9,73.62
8427,18,0.1094,3.962,3.984,8.638,12.622,0.7,311.0,11.3,76.76
8428,18,0.13155,3.175,5.445,10.044,15.49,1.0,321.0,11.4,79.01
8429,18,0.24778,2.618,13.813,12.956,26.769,1.2,323.0,11.8,76.41
8430,18,0.54363,2.613,32.247,14.954,47.201,0.6,256.0,12.1,77.96
8431,18,0.77876,5.221,39.558,15.33,54.887,0.7,335.0,16.9,59.31
8435,18,0.15651,17.659,2.111,3.978,6.089,2.7,181.0,18.3,48.13
8436,18,0.12586,16.658,1.682,3.661,5.343,2.2,203.0,19.5,47.11
8437,18,0.13699,18.066,1.797,4.965,6.762,2.1,213.0,20.1,44.29
8438,18,0.15389,18.609,1.872,5.813,7.685,1.3,151.0,19.3,43.76
8439,18,0.13915,17.749,1.641,5.87,7.511,1.9,177.0,18.1,47.97
8440,18,0.19424,14.83,2.14,7.593,9.733,1.3,167.0,17.0,52.33
8441,18,0.21921,14.298,2.14,8.128,10.268,2.1,156.0,16.0,55.49
8442,18,0.24295,12.102,1.473,8.446,9.919,1.7,147.0,14.3,61.04
8443,18,0.25313,9.767,1.899,10.348,12.247,1.5,133.0,13.6,62.91
8444,18,0.23207,8.879,2.524,9.912,12.436,1.2,114.0,13.6,63.62
8445,18,0.22946,7.713,3.811,10.35,14.161,0.5,78.0,13.1,64.97
8446,18,0.35147,3.659,8.84,11.995,20.835,0.5,316.0,10.6,73.55
8447,18,0.46749,2.209,14.571,12.827,27.397,0.4,19.0,9.4,80.56
8448,19,0.41972,2.524,17.333,10.219,27.552,0.3,252.0,8.5,82.81
8449,19,0.48923,1.899,21.835,11.203,33.038,0.2,322.0,8.6,84.07
8450,19,0.41497,1.885,15.535,11.85,27.385,0.7,8.0,10.0,84.28
8451,19,0.38515,1.995,15.763,13.095,28.857,0.2,20.0,10.7,82.77
8452,19,0.20344,6.758,7.321,9.889,17.21,0.7,156.0,11.4,75.91
8453,19,0.29932,4.114,15.485,11.583,27.068,0.5,257.0,11.0,74.79
8454,19,0.35504,6.015,12.713,12.88,25.593,0.9,133.0,12.8,67.61
8455,19,0.41736,7.147,11.376,11.296,22.672,0.7,337.0,15.1,58.9
8456,19,0.57071,6.531,14.887,12.588,27.475,1.2,318.0,17.3,54.25
8457,19,0.40446,12.004,8.726,9.622,18.348,0.8,201.0,18.6,47.9
8458,19,0.22075,14.246,3.816,7.323,11.139,2.4,175.0,19.1,46.6
8459,19,0.16744,15.138,2.26,5.862,8.122,1.9,163.0,19.4,45.64
8460,19,0.18516,14.841,2.753,5.809,8.561,2.3,139.0,19.7,45.83
8461,19,0.16973,14.503,2.347,5.267,7.614,3.0,174.0,20.4,45.8
8462,19,0.16242,16.024,2.095,5.231,7.326,2.2,150.0,20.2,42.74
8463,19,0.16328,14.725,1.982,5.993,7.976,1.4,174.0,19.0,45.17
8464,19,0.16242,16.186,1.947,5.833,7.78,1.2,119.0,20.3,40.2
8465,19,0.21159,13.904,2.31,7.483,9.793,1.2,126.0,17.7,47.16
8466,19,0.34982,8.416,3.268,12.146,15.414,1.0,154.0,15.0,55.87
8467,19,0.36535,4.999,5.198,13.197,18.394,0.9,253.0,12.7,64.28
8468,19,0.67706,2.418,18.195,15.116,33.312,0.7,357.0,11.0,71.97
8469,19,0.78656,2.446,27.59,14.337,41.926,0.1,330.0,10.4,78.19
8470,19,0.5348,4.396,14.517,13.622,28.138,0.4,111.0,12.5,70.56
8471,19,0.49173,3.27,13.953,12.609,26.562,1.0,320.0,13.1,70.09
8472,20,0.49659,3.104,14.336,13.375,27.71,1.6,299.0,12.7,72.93
8473,20,0.43548,1.983,11.535,13.447,24.982,0.6,343.0,11.6,80.56
8474,20,0.38371,1.371,7.132,12.959,20.091,0.2,211.0,11.2,83.38
8475,20,0.28772,3.848,4.573,11.412,15.985,0.7,150.0,10.5,83.8
8476,20,0.22136,3.56,4.945,8.822,13.767,0.4,77.0,9.7,84.32
8477,20,0.21126,5.967,3.554,9.552,13.106,1.9,99.0,9.9,80.53
8478,20,0.35555,1.322,10.493,11.229,21.721,0.9,243.0,10.7,80.24
8479,20,0.45722,2.567,15.301,14.536,29.837,0.4,291.0,13.9,72.39
8480,20,0.36856,7.04,10.891,9.815,20.706,0.3,99.0,18.6,53.27
8481,20,0.24055,9.691,5.351,7.026,12.377,1.9,194.0,16.8,57.66
8482,20,0.20455,9.313,3.671,6.762,10.433,1.4,210.0,18.2,55.17
8483,20,0.18706,10.696,2.97,6.187,9.158,2.3,193.0,19.1,52.45
8484,20,0.16963,11.927,2.261,5.381,7.642,2.7,188.0,21.4,46.11
8485,20,0.1623,12.173,1.755,4.806,6.562,1.9,176.0,21.5,43.54
8486,20,0.15662,12.671,1.416,4.425,5.841,2.4,152.0,19.1,48.57
8487,20,0.15269,12.275,1.279,4.287,5.566,2.4,156.0,18.1,50.89
8488,20,0.16647,10.738,1.722,5.153,6.875,1.7,162.0,17.9,51.6
8489,20,0.17984,8.047,2.245,6.501,8.746,0.9,132.0,16.6,55.67
8490,20,0.20544,9.522,1.534,6.86,8.394,1.3,154.0,14.6,60.63
8491,20,0.2008,6.738,2.541,8.061,10.602,1.1,186.0,13.0,66.55
8492,20,0.17371,6.244,2.719,7.049,9.768,0.3,159.0,12.1,69.47
8493,20,0.19649,3.142,3.431,7.976,11.407,0.3,145.0,10.6,76.32
8494,20,0.20844,5.503,4.102,8.326,12.428,1.1,122.0,11.5,73.48
8495,20,0.1695,8.987,1.981,6.749,8.73,1.3,128.0,13.3,67.78
8496,21,0.12455,12.084,0.881,4.323,5.205,1.8,144.0,12.9,68.79
8497,21,0.12714,8.985,1.153,5.399,6.553,1.0,162.0,12.4,70.08
8498,21,0.20401,1.331,5.551,9.502,15.053,0.5,359.0,10.8,76.82
8499,21,0.16121,7.024,5.455,7.013,12.468,0.8,130.0,11.9,73.71
8500,21,0.24427,0.76,11.793,11.609,23.402,1.3,288.0,12.0,76.28
8501,21,0.31171,0.539,17.928,12.088,30.016,0.7,314.0,11.9,77.34
8502,21,0.47038,1.028,26.989,12.279,39.268,1.1,319.0,12.9,74.26
8503,21,0.68627,1.37,33.993,12.96,46.954,1.6,318.0,14.6,67.56
8504,21,0.97462,1.803,36.87,14.794,51.664,1.5,4.0,15.8,64.97
8505,21,0.90162,3.556,29.759,15.317,45.075,0.7,357.0,17.9,56.07
8506,21,0.46145,7.796,12.97,9.272,22.241,1.7,216.0,19.1,49.67
8507,21,0.29469,10.052,6.415,7.742,14.157,2.0,193.0,19.3,47.46
8508,21,0.2203,11.133,3.358,6.441,9.798,1.7,181.0,19.9,46.45
8509,21,0.19612,11.573,2.561,5.963,8.524,1.6,185.0,21.8,39.55
8510,21,0.22019,11.099,2.833,6.742,9.575,1.8,171.0,18.5,47.09
8511,21,0.23809,10.017,3.165,7.258,10.424,1.9,208.0,18.2,51.31
8512,21,0.24444,8.427,3.293,7.875,11.168,1.8,201.0,17.6,51.87
8513,21,0.27478,8.162,3.278,7.654,10.932,1.5,156.0,16.7,52.01
8514,21,0.45886,2.396,8.027,11.785,19.813,0.4,203.0,13.2,66.51
8515,21,0.42334,2.764,6.913,11.574,18.487,1.2,170.0,13.2,66.46
8516,21,0.40263,1.097,8.375,11.144,19.519,0.4,139.0,11.2,71.88
8517,21,0.41635,2.882,10.4,10.999,21.399,1.5,105.0,11.9,71.82
8518,21,0.3539,2.773,7.255,11.268,18.522,1.4,110.0,12.5,68.77
8519,21,0.34567,1.496,9.318,11.489,20.807,1.3,59.0,11.8,72.85
8520,22,0.33157,0.671,13.111,10.507,23.618,0.8,326.0,11.5,75.4
8521,22,0.38692,0.778,20.283,8.768,29.052,0.6,305.0,9.3,80.93
8522,22,0.38449,0.722,23.929,7.589,31.519,0.2,272.0,8.1,83.84
8523,22,0.35789,0.818,25.818,6.433,32.251,0.3,285.0,7.7,84.89
8524,22,0.35487,0.803,28.052,6.238,34.29,0.6,297.0,8.4,85.61
8525,22,0.36977,1.062,30.592,6.944,37.537,0.2,0.0,9.0,85.98
8526,22,0.64159,0.987,49.415,8.378,57.793,0.4,333.0,10.4,86.08
8527,22,0.89856,1.269,55.332,17.525,72.858,1.5,359.0,14.1,77.35
8528,22,0.93594,1.996,45.18,14.24,59.42,1.1,323.0,16.5,60.78
8529,22,0.90984,2.224,39.759,16.129,55.888,1.5,335.0,16.9,59.42
8530,22,0.61355,4.236,23.431,12.175,35.606,2.2,29.0,19.0,56.85
8531,22,0.58604,9.489,17.0,14.479,31.479,1.2,232.0,20.2,53.6
8532,22,0.31938,12.017,7.519,8.673,16.192,2.3,143.0,20.6,47.05
8533,22,0.16465,13.516,2.697,5.464,8.161,2.6,133.0,21.0,42.97
8534,22,0.15082,14.453,2.217,5.367,7.584,2.3,110.0,22.1,38.34
8535,22,0.22728,13.587,3.32,7.743,11.063,0.7,186.0,20.2,44.61
8536,22,0.36344,12.574,7.369,12.953,20.323,3.2,308.0,18.2,61.54
8537,22,0.41692,8.769,8.686,14.306,22.992,3.1,304.0,16.0,68.5
8538,22,0.49903,5.301,10.644,15.981,26.625,2.0,299.0,14.7,72.53
8539,22,0.59449,3.551,15.336,16.348,31.685,1.6,310.0,14.5,74.56
8540,22,0.70305,2.759,21.421,16.386,37.807,0.7,339.0,14.2,74.74
8541,22,0.6048,3.322,19.531,14.074,33.606,0.9,343.0,13.7,68.72
8542,22,0.76091,2.316,32.623,14.934,47.556,1.3,353.0,13.6,73.84
8543,22,0.51324,2.478,19.272,12.254,31.526,0.3,63.0,12.2,72.03
8544,23,0.42473,2.277,17.303,11.208,28.511,0.4,93.0,9.9,77.13
8545,23,0.46059,2.007,21.446,10.438,31.884,1.2,9.0,9.2,79.89
8546,23,0.34679,1.8,12.992,10.989,23.98,1.5,48.0,10.5,76.2
8547,23,0.33362,1.232,14.669,10.723,25.392,0.3,279.0,8.7,79.63
8548,23,0.39884,1.508,24.491,9.192,33.683,0.5,308.0,8.1,83.4
8549,23,0.44305,1.168,30.608,10.005,40.613,0.2,270.0,7.7,84.55
8550,23,0.703,1.337,51.641,9.019,60.66,0.4,33.0,9.0,84.91
8551,23,0.68468,2.101,38.163,18.548,56.711,1.0,29.0,15.2,64.67
8552,23,0.82245,4.099,39.351,18.374,57.725,1.4,299.0,18.1,51.64
8553,23,0.70529,7.625,25.741,16.47,42.211,1.2,0.0,19.9,45.17
8554,23,0.61299,7.78,19.984,15.426,35.41,1.9,344.0,18.8,49.75
8555,23,0.38489,10.355,11.639,9.952,21.591,1.1,0.0,20.8,43.73
8556,23,0.29729,10.447,7.834,8.339,16.173,3.0,37.0,20.8,44.66
8557,23,0.33495,10.77,5.942,10.888,16.829,2.1,335.0,19.5,50.83
8558,23,0.56707,10.288,9.458,19.026,28.484,2.9,293.0,18.0,60.66
8559,23,0.6036,6.205,11.59,18.963,30.553,2.2,303.0,16.6,68.23
8560,23,0.53852,7.343,10.311,14.77,25.082,0.3,305.0,17.2,63.12
8561,23,0.5945,5.326,10.418,17.611,28.029,2.5,357.0,15.9,70.95
8562,23,0.648,3.312,12.613,19.125,31.738,2.4,324.0,14.5,74.58
8563,23,0.60537,2.464,12.183,16.542,28.725,1.3,333.0,13.4,81.23
8564,23,0.76857,1.615,18.383,17.091,35.474,1.2,344.0,13.2,82.56
8565,23,0.90185,1.211,25.717,16.113,41.83,0.5,289.0,13.0,83.02
8566,23,0.84206,1.361,25.324,14.245,39.57,0.4,314.0,12.6,82.95
8567,23,0.69044,1.735,21.177,12.65,33.826,0.3,317.0,12.2,82.51
8568,24,0.56445,2.864,19.369,10.604,29.974,0.9,31.0,12.0,81.55
8569,24,0.33623,4.357,10.655,9.017,19.673,2.0,39.0,12.0,78.0
8570,24,0.23363,4.402,7.144,8.374,15.519,1.4,31.0,11.6,78.22
8571,24,0.2091,2.905,7.098,8.723,15.82,1.5,20.0,11.3,80.84
8572,24,0.18513,1.943,6.716,8.599,15.314,0.8,34.0,11.0,82.23
8573,24,0.18283,3.268,7.12,8.31,15.43,1.7,58.0,11.2,80.93
8574,24,0.24077,3.546,5.706,8.825,14.531,0.6,95.0,11.8,77.56
8575,24,0.32485,1.83,12.214,18.332,30.546,0.6,330.0,14.0,73.17
8576,24,0.37377,3.462,13.084,14.972,28.056,1.0,298.0,16.0,63.13
8577,24,0.36918,4.639,11.619,10.835,22.454,1.0,315.0,17.7,57.72
8578,24,0.38458,5.841,10.793,11.933,22.725,1.3,317.0,19.5,51.79
8579,24,0.38465,6.625,10.107,12.528,22.636,1.4,308.0,18.8,52.55
8580,24,0.31324,11.669,6.678,9.519,16.197,0.3,357.0,21.1,43.57
8581,24,0.19165,12.924,2.936,6.765,9.701,1.3,162.0,22.0,36.39
8582,24,0.17931,12.227,2.308,6.447,8.755,1.7,183.0,21.8,37.85
8583,24,0.20655,8.988,3.18,7.913,11.093,1.3,2.0,20.8,45.8
8584,24,0.34993,7.104,6.505,12.718,19.222,2.6,294.0,18.3,59.96
8585,24,0.45086,3.721,8.801,15.42,24.221,1.9,283.0,16.4,68.82
8586,24,0.49108,1.921,9.886,16.519,26.406,1.9,337.0,15.0,74.63
8587,24,0.44625,3.101,7.797,14.191,21.988,1.0,353.0,14.1,77.99
8588,24,0.2415,8.959,3.171,8.101,11.272,1.4,169.0,14.7,67.15
8589,24,0.24069,2.885,4.359,8.519,12.878,0.4,356.0,12.7,79.34
8590,24,0.2733,2.134,5.382,9.043,14.426,0.3,158.0,12.3,82.79
8591,24,0.31281,1.475,8.746,10.205,18.952,0.3,308.0,12.2,83.59
8592,25,0.36426,0.823,13.445,10.546,23.991,1.3,327.0,12.2,83.87
8593,25,0.3395,0.76,11.385,10.401,21.786,0.5,358.0,12.0,84.03
8594,25,0.25464,1.664,8.213,8.47,16.683,1.0,21.0,11.6,83.22
8595,25,0.21827,1.045,7.229,7.901,15.13,0.4,263.0,11.7,83.43
8596,25,0.1904,1.907,6.508,8.057,14.565,0.6,100.0,11.3,82.39
8597,25,0.22129,3.637,8.337,9.196,17.534,0.4,125.0,10.3,82.76
8598,25,0.57898,1.08,30.037,10.83,40.868,1.0,25.0,11.3,82.16
8599,25,0.71016,1.365,26.218,20.569,46.787,1.3,295.0,14.9,68.24
8600,25,0.69941,2.432,20.75,16.251,37.0,1.9,294.0,15.4,64.29
8601,25,0.50881,5.408,13.99,10.78,24.771,1.0,240.0,16.9,57.66
8602,25,0.33905,7.979,8.031,8.922,16.953,1.3,223.0,19.0,50.41
8603,25,0.3629,8.4,7.191,9.691,16.882,1.1,277.0,20.0,49.01
8604,25,0.36052,7.184,7.024,10.027,17.051,1.1,311.0,19.9,48.86
8605,25,0.22522,9.509,4.103,6.858,10.961,1.2,177.0,21.0,45.1
8606,25,0.24738,8.826,4.002,8.494,12.496,0.7,350.0,19.8,51.99
8607,25,0.36293,4.009,8.829,13.454,22.283,2.8,319.0,16.6,68.15
8608,25,0.50805,1.4,18.428,16.317,34.745,2.0,330.0,15.1,77.74
8609,25,0.59134,3.5,17.909,14.512,32.421,0.2,197.0,17.2,63.78
8610,25,0.47498,3.736,8.808,12.671,21.479,1.3,168.0,14.7,62.93
8611,25,0.63277,1.466,17.639,13.561,31.2,0.5,329.0,13.7,72.36
8612,25,0.79939,1.126,25.746,12.513,38.259,1.2,45.0,13.4,77.11
8613,25,0.49124,1.169,12.659,12.899,25.558,2.2,52.0,13.8,72.73
8614,25,0.40321,1.483,10.105,11.143,21.248,1.8,48.0,13.2,73.24
8615,25,0.30756,1.495,8.807,8.956,17.763,0.9,17.0,11.6,76.62
8616,26,0.27423,1.085,10.237,9.178,19.415,1.8,37.0,11.8,79.3
8617,26,0.26556,0.782,11.047,9.795,20.843,0.6,289.0,11.7,78.62
8618,26,0.27766,0.901,15.305,9.065,24.37,0.5,333.0,11.3,81.25
8619,26,0.23938,0.895,13.867,9.355,23.222,0.7,358.0,11.6,80.98
8620,26,0.20869,0.736,11.398,9.201,20.599,0.1,81.0,11.5,81.21
8621,26,0.22602,0.898,11.211,9.861,21.072,1.1,37.0,11.7,80.19
8622,26,0.40427,0.83,20.193,14.39,34.583,1.9,23.0,12.6,77.2
8623,26,0.5362,1.732,22.321,15.341,37.662,1.8,38.0,14.7,69.06
8624,26,0.63646,2.293,18.357,11.944,30.301,0.9,356.0,15.8,64.16
8625,26,0.56365,4.682,15.433,12.416,27.849,0.5,319.0,17.3,58.9
8626,26,0.53869,7.314,14.516,12.884,27.4,0.8,262.0,21.1,47.87
8627,26,0.61572,8.105,12.102,15.72,27.822,1.8,217.0,19.0,54.89
8628,26,0.39408,6.328,8.075,10.359,18.434,0.7,277.0,17.8,62.44
8629,26,0.36261,8.835,8.153,9.82,17.973,1.7,264.0,20.8,49.72
8630,26,0.34738,8.711,7.097,10.455,17.553,1.7,245.0,21.5,47.0
8631,26,0.40844,5.01,9.223,13.608,22.831,2.7,338.0,17.6,63.57
8632,26,0.46338,3.117,11.094,16.109,27.203,2.0,294.0,14.6,77.96
8633,26,0.64775,1.115,15.849,18.075,33.924,1.4,284.0,13.9,82.41
8634,26,0.93656,0.297,23.915,17.88,41.796,0.9,307.0,13.5,82.9
8635,26,1.26875,0.867,32.968,17.196,50.164,0.2,293.0,13.2,82.46
8636,26,1.32117,0.817,41.908,15.948,57.856,1.2,307.0,13.0,82.43
8637,26,1.10679,0.609,35.605,13.584,49.189,0.2,354.0,12.2,83.74
8638,26,1.28719,0.689,51.4,11.517,62.916,0.5,2.0,12.0,83.52
8639,26,1.27339,0.815,54.812,10.639,65.451,0.2,354.0,10.8,84.8
8640,27,0.81608,0.899,38.644,9.805,48.45,0.2,299.0,10.6,85.2
8641,27,0.60881,0.453,31.777,8.618,40.395,0.5,303.0,11.3,85.47
8642,27,0.46438,0.697,26.521,9.115,35.636,0.4,255.0,11.3,85.48
8643,27,0.34395,0.802,23.83,8.203,32.033,0.4,338.0,9.8,85.73
8644,27,0.23148,0.897,19.205,8.117,27.322,0.3,70.0,9.1,86.17
8645,27,0.27184,0.653,24.024,8.363,32.387,0.3,59.0,9.5,86.67
8646,27,0.64138,0.725,49.091,9.257,58.348,0.7,292.0,11.4,85.9
8647,27,0.75812,0.914,41.192,16.685,57.877,0.4,21.0,15.0,77.48
8650,27,0.24419,10.065,3.996,6.124,10.12,1.9,86.0,18.9,48.4
8652,27,0.27207,10.888,3.062,7.169,10.23,1.4,285.0,21.4,39.65
8653,27,0.40006,11.659,5.946,13.33,19.277,3.8,294.0,19.8,53.27
8654,27,0.37043,7.645,5.038,14.845,19.883,3.9,298.0,17.6,64.26
